Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2018,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_IND,PT,2025-03-26T00:00:00,2023,6.4748
2019,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_IND,PT,2025-03-26T00:00:00,2023,7.18728
2020,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_IND,PT,2025-03-26T00:00:00,2023,8.61844
2021,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_IND,PT,2025-03-26T00:00:00,2023,8.52479
2022,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_IND,PT,2025-03-26T00:00:00,2023,6.47352
2023,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_IND,PT,2025-03-26T00:00:00,2023,5.74985
2005,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2010,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2015,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2016,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2019,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2020,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2021,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2022,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2005,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,17.83447
2010,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,16.29948
2015,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,17.80115
2016,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,15.97124
2017,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,17.57748
2018,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,17.57748
2019,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,19.63673
2020,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,20.00904
2021,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,20.17598
2022,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,20.03145
2023,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMFN,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,19.11563
2005,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,5.52729
2010,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,6.52953
2015,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,7.8313
2016,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,6.67208
2017,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,10.35771
2018,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,10.55579
2019,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,8.48553
2020,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,10.24323
2021,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,9.67269
2022,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,8.5096
2023,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,None,PT,2025-03-26T00:00:00,2023,10.39507
2005,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,11.47358
2010,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,14.74296
2015,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,15.91851
2016,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,17.50881
2017,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,26.65579
2018,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,27.67819
2019,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,16.45216
2020,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,18.67776
2021,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,16.22669
2022,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,18.82573
2023,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_AGR,PT,2025-03-26T00:00:00,2023,29.37342
2005,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,24.77987
2010,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,7.32023
2015,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,3.28843
2016,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,10.84461
2017,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,21.07819
2018,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,21.07819
2019,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,22.26258
2020,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,14.92442
2021,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,17.00354
2022,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,24.67594
2023,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_ARMS,PT,2025-03-26T00:00:00,2023,25.0
2005,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,24.6228
2010,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,24.87912
2015,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,24.39219
2016,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,24.34476
2017,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,24.33084
2018,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,24.33084
2019,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,27.19847
2020,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,34.5378
2021,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,34.54406
2022,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,34.63093
2023,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_CLTH,PT,2025-03-26T00:00:00,2023,24.70643
2005,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,5.04518
2010,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,5.42899
2015,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,6.7809
2016,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,5.0589
2017,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,5.93808
2018,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,5.94
2019,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,6.43167
2020,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,7.76187
2021,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,7.67386
2022,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,5.62552
2023,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_IND,PT,2025-03-26T00:00:00,2023,5.0795
2005,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2010,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2015,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2016,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2019,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2020,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2021,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2022,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_OIL,PT,2025-03-26T00:00:00,2022,0.0
2005,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,17.26918
2010,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,15.51753
2015,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,16.04027
2016,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,14.86014
2017,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,16.32852
2018,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,16.32852
2019,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,18.36013
2020,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,18.59406
2021,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,18.74485
2022,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,18.60426
2023,A,0,"Market Access Map data, International Trade Centre (ITC)",TM_TAX_WMPS,404,AGG_TXT,PT,2025-03-26T00:00:00,2023,17.66148
